[3, 1, 8, 3, 0, 9, 7, 2, 0, 5]
[8, 2, 9, 3, 3, 8, 1, 0, 6, 7]
[3, 4, 3, 8, 9, 3, 4, 0, 8, 8]
[4, 3, 9, 6, 1, 9, 9, 6, 1, 5]
[9, 0, 8, 9, 4, 2, 4, 0, 7, 5]
[6, 3, 8, 3, 3, 0, 4, 9, 1, 7]
[6, 7, 10, 8, 8, 8, 3, 7, 0, 10]
[0, 8, 3, 8, 1, 5, 10, 4, 2, 3]
[8, 9, 6, 4, 2, 10, 8, 9, 5, 7]
[6, 4, 3, 3, 7, 1, 10, 4, 6, 0]
[10, 3, 3, 7, 1, 10, 10, 7, 1, 6]
[0, 3, 6, 5, 6, 8, 0, 7, 6, 5]
[5, 4, 0, 5, 10, 8, 6, 3, 3, 10]
[8, 0, 6, 0, 9, 7, 5, 9, 7, 5]
[10, 8, 0, 4, 8, 3, 9, 3, 6, 10]
[6, 2, 6, 9, 7, 10, 7, 5, 7, 5]
[8, 9, 9, 2, 7, 10, 2, 0, 4, 8]
[2, 1, 4, 4, 5, 3, 10, 4, 5, 6]
[10, 2, 6, 0, 3, 3, 4, 8, 1, 4]
[9, 5, 3, 3, 7, 5, 3, 0, 4, 9]
[2, 7, 7, 3, 4, 3, 6, 7, 7, 8]
[3, 8, 7, 5, 6, 9, 8, 1, 9, 8]
[3, 1, 3, 0, 9, 5, 8, 8, 8, 2]
[8, 2, 8, 5, 9, 8, 0, 8, 10, 8]
[8, 6, 0, 2, 6, 3, 0, 7, 5, 8]
[0, 6, 0, 2, 6, 10, 6, 0, 1, 4]
[2, 5, 10, 4, 2, 10, 0, 0, 3, 2]
[9, 6, 1, 5, 1, 4, 6, 3, 5, 1]
[5, 0, 2, 9, 3, 8, 8, 1, 7, 0]
[7, 4, 6, 6, 10, 10, 3, 6, 0, 1]
[0, 5, 3, 4, 2, 1, 4, 0, 9, 0]
[3, 5, 6, 2, 7, 2, 3, 10, 2, 9]
[10, 2, 4, 7, 8, 2, 5, 10, 6, 0]
[7, 2, 9, 7, 4, 0, 1, 1, 7, 5]
[9, 0, 1, 6, 5, 5, 10, 9, 1, 8]
[0, 0, 1, 8, 8, 6, 7, 2, 7, 6]
[1, 4, 8, 5, 9, 8, 4, 6, 7, 0]
[5, 5, 0, 10, 4, 3, 0, 1, 9, 1]
[4, 3, 5, 1, 3, 0, 4, 4, 5, 8]
[6, 2, 1, 7, 9, 7, 0, 2, 10, 2]
[2, 2, 1, 8, 5, 1, 7, 3, 10, 2]
[0, 3, 4, 2, 0, 8, 9, 6, 3, 8]
[5, 10, 2, 1, 5, 8, 2, 3, 7, 9]
[5, 9, 8, 3, 9, 5, 5, 7, 5, 1]
[10, 10, 1, 7, 0, 3, 6, 0, 10, 6]
[5, 1, 10, 7, 10, 9, 0, 10, 5, 1]
[6, 9, 9, 7, 7, 10, 6, 0, 0, 10]
[6, 10, 6, 6, 3, 7, 6, 0, 0, 10]
[9, 10, 7, 10, 3, 3, 2, 6, 4, 8]
[4, 1, 9, 1, 0, 10, 0, 1, 8, 8]
[10, 0, 10, 7, 0, 6, 8, 3, 3, 9]
[5, 1, 0, 8, 2, 6, 4, 9, 6, 5]
[6, 1, 9, 4, 10, 8, 8, 8, 7, 9]
[7, 7, 6, 7, 5, 10, 3, 7, 0, 4]
[10, 4, 0, 6, 3, 0, 7, 8, 1, 7]
[0, 10, 4, 2, 3, 10, 9, 9, 0, 1]
[6, 5, 0, 1, 8, 3, 10, 3, 5, 1]
[7, 8, 9, 1, 1, 6, 10, 5, 7, 3]
[1, 9, 9, 4, 10, 2, 4, 2, 9, 5]
[2, 3, 6, 2, 9, 7, 8, 9, 2, 7]
[0, 7, 5, 0, 4, 6, 3, 7, 6, 6]
[2, 9, 4, 9, 10, 6, 5, 4, 1, 1]
[1, 3, 5, 4, 10, 5, 3, 10, 4, 7]
[10, 3, 10, 3, 5, 0, 6, 0, 10, 7]
[5, 6, 1, 0, 0, 6, 7, 2, 7, 10]
[1, 9, 4, 9, 3, 6, 9, 10, 5, 4]
[5, 9, 4, 2, 2, 8, 2, 1, 8, 7]
[2, 10, 7, 0, 4, 8, 7, 9, 8, 2]
[6, 8, 9, 0, 1, 2, 1, 9, 7, 2]
[8, 9, 2, 4, 2, 10, 2, 6, 3, 10]
[7, 9, 4, 5, 4, 2, 3, 8, 4, 8]
[3, 4, 5, 4, 0, 7, 9, 0, 1, 0]
[7, 6, 4, 1, 10, 5, 0, 8, 3, 3]
[5, 4, 6, 6, 2, 4, 7, 3, 7, 5]
[7, 5, 7, 8, 1, 6, 1, 6, 7, 8]
[6, 2, 0, 10, 6, 10, 8, 3, 6, 10]
[5, 1, 10, 0, 6, 4, 6, 7, 4, 4]
[9, 9, 2, 5, 4, 3, 8, 9, 1, 3]
[8, 2, 0, 0, 3, 2, 2, 7, 1, 9]
[6, 6, 10, 8, 4, 8, 9, 0, 1, 4]
[0, 5, 3, 4, 4, 0, 7, 4, 10, 10]
[3, 4, 4, 5, 7, 2, 4, 4, 0, 7]
[9, 3, 8, 0, 5, 2, 3, 8, 2, 1]
[6, 3, 10, 4, 3, 7, 6, 2, 6, 7]
[0, 1, 10, 4, 8, 7, 10, 8, 3, 7]
[3, 10, 10, 1, 8, 4, 5, 5, 1, 7]
[3, 9, 1, 5, 0, 0, 6, 2, 1, 8]
[6, 9, 4, 4, 0, 7, 10, 10, 0, 4]
[3, 5, 4, 2, 3, 10, 5, 10, 7, 6]
[10, 3, 2, 5, 8, 7, 8, 10, 9, 3]
[7, 3, 9, 9, 2, 5, 10, 8, 9, 9]
[6, 0, 1, 9, 8, 10, 8, 2, 8, 7]
[2, 3, 2, 10, 8, 0, 4, 7, 9, 9]
[5, 5, 8, 7, 2, 2, 10, 2, 5, 5]
[10, 5, 0, 10, 1, 0, 2, 10, 1, 7]
[9, 4, 8, 9, 3, 9, 0, 3, 3, 8]
[6, 4, 4, 2, 4, 10, 8, 3, 1, 2]
[3, 9, 7, 1, 3, 6, 8, 1, 3, 2]
[10, 8, 3, 4, 9, 5, 3, 5, 10, 6]
[1, 5, 3, 7, 6, 9, 2, 4, 7, 6]
[1, 4, 8, 10, 6, 5, 0, 7, 6, 9]
[6, 6, 3, 7, 10, 2, 3, 5, 0, 3]
[1, 3, 6, 4, 10, 8, 4, 10, 0, 1]
[3, 10, 10, 10, 3, 9, 10, 5, 7, 10]
[3, 5, 0, 2, 1, 6, 1, 6, 0, 8]
[0, 9, 8, 3, 4, 4, 9, 3, 3, 9]
[9, 4, 3, 5, 0, 2, 9, 8, 6, 6]
[8, 3, 2, 2, 10, 0, 7, 7, 3, 5]
[1, 0, 1, 8, 2, 7, 9, 4, 4, 0]
[5, 10, 6, 0, 3, 9, 4, 4, 2, 1]
[8, 6, 1, 6, 3, 6, 4, 5, 9, 0]
[5, 7, 7, 10, 0, 9, 4, 9, 5, 10]
[2, 0, 4, 7, 5, 8, 4, 10, 0, 9]
[3, 5, 3, 10, 7, 2, 6, 0, 8, 7]
[3, 2, 7, 1, 6, 5, 3, 6, 10, 6]
[5, 3, 9, 1, 8, 4, 2, 6, 10, 7]
[1, 7, 9, 2, 3, 3, 8, 8, 0, 10]
[10, 9, 4, 7, 6, 0, 7, 5, 8, 6]
[[["timestamp", "1712408880282"]], "ID", 0, 1, 8, 6, 8, 8, 1, 6, 5, 9]
[[["timestamp", "1712408885295"]], "ID", 0, 2, 6, 3, 0, 5, 8, 4, 3, 8]
[[["timestamp", "1712408893324"]], "ID", 7, 7, 1, 1, 3, 5, 2, 9, 9, 8]
[[["timestamp", "1712408900349"]], "ID", 0, 5, 4, 9, 10, 4, 9, 7, 5, 3]
[[["timestamp", "1712408910379"]], "ID", 3, 4, 4, 9, 5, 10, 1, 0, 9, 5]
[[["timestamp", "1712408915407"]], "ID", 7, 1, 4, 8, 9, 7, 6, 10, 4, 10]
[1712409003751, "ID", 10, 10, 9, 6, 3, 6, 8, 7, 7, 7]
[1712409013769, "ID", 3, 9, 5, 8, 0, 2, 7, 2, 4, 1]
[1712409019997, "ID", 10, 6, 1, 10, 7, 8, 1, 9, 2, 5]
["ID112", 1712409114069, 10, 2, 5, 9, 0, 0, 7, 7, 5, 6]
["ID151", 1712409123076, 2, 6, 3, 3, 9, 6, 3, 5, 5, 3]
["ID168", 1712409130106, 4, 5, 7, 7, 5, 1, 0, 1, 4, 10]
["ID150", 1712409135136, 7, 5, 7, 4, 1, 9, 7, 6, 6, 3]
["ID171", 1712409145155, 6, 10, 5, 1, 10, 3, 6, 0, 1, 4]
["ID178", 1712409152182, 0, 10, 9, 1, 6, 7, 1, 2, 7, 3]
["ID129", 1712409161216, 3, 9, 7, 6, 9, 1, 3, 7, 9, 5]
["ID141", 1712409169238, 7, 8, 2, 1, 4, 5, 7, 10, 5, 1]
["ID170", 1712409177259, 10, 1, 8, 1, 5, 7, 4, 5, 5, 2]
["ID116", 1712409182283, 7, 5, 4, 1, 4, 4, 8, 3, 0, 8]
["ID132", 1712409188308, 6, 4, 0, 7, 9, 4, 3, 2, 0, 8]
["ID161", 1712409193327, 7, 2, 3, 8, 2, 4, 5, 4, 1, 6]
["ID173", 1712409203355, 10, 9, 3, 8, 5, 10, 1, 10, 5, 9]
["ID101", 1712409208375, 1, 10, 10, 5, 3, 9, 9, 10, 4, 0]
["ID139", 1712409216406, 1, 8, 3, 5, 0, 10, 5, 9, 1, 2]
["ID156", 1712409221435, 2, 7, 8, 5, 2, 8, 1, 0, 4, 10]
["ID168", 1712409228470, 2, 8, 0, 7, 7, 3, 4, 4, 10, 9]
["ID160", 1712409238492, 6, 9, 2, 3, 4, 9, 1, 9, 8, 4]
["ID114", 1712409243513, 3, 10, 10, 9, 8, 4, 5, 6, 5, 8]
["ID147", 1712409248542, 0, 9, 4, 1, 1, 4, 3, 9, 6, 0]
["ID150", 1712409256562, 1, 7, 6, 1, 10, 9, 1, 9, 4, 9]
["ID189", 1712409264594, 7, 1, 7, 7, 0, 2, 2, 6, 9, 6]
["ID126", 1712409271625, 7, 3, 3, 1, 7, 7, 0, 0, 2, 9]
["ID111", 1712409277655, 10, 2, 1, 4, 9, 5, 7, 5, 8, 4]
["ID110", 1712409283685, 6, 10, 10, 8, 4, 4, 10, 1, 9, 7]
["ID107", 1712409292707, 8, 3, 1, 6, 1, 2, 9, 8, 0, 2]
["ID194", 1712409302738, 1, 6, 3, 1, 0, 5, 4, 4, 0, 2]
["ID160", 1712409312770, 1, 2, 10, 1, 10, 10, 4, 2, 10, 10]
["ID179", 1712409322792, 0, 5, 10, 2, 8, 0, 8, 10, 5, 9]
["ID173", 1712409331813, 10, 1, 8, 7, 4, 3, 7, 4, 9, 7]
["ID188", 1712409339849, 9, 3, 10, 0, 0, 8, 3, 6, 6, 6]
["ID116", 1712409347873, 0, 6, 4, 1, 3, 9, 10, 4, 9, 6]
["ID115", 1712409355900, 8, 3, 5, 0, 5, 8, 5, 1, 9, 7]
["ID132", 1712409360931, 4, 7, 10, 3, 1, 0, 3, 2, 2, 9]
["ID110", 1712409368957, 9, 6, 9, 6, 6, 1, 6, 8, 0, 7]
["ID156", 1712409378989, 1, 7, 0, 6, 2, 3, 4, 10, 2, 8]
["ID184", 1712409385019, 8, 6, 1, 8, 0, 1, 5, 0, 4, 0]
["ID100", 1712409393050, 8, 3, 3, 3, 9, 8, 0, 2, 4, 3]
["ID177", 1712409403080, 8, 9, 9, 6, 7, 10, 1, 1, 7, 7]
["ID126", 1712409411101, 9, 1, 8, 1, 4, 4, 1, 4, 0, 0]
["ID129", 1712409418122, 7, 10, 3, 9, 9, 0, 3, 1, 3, 7]
["ID144", 1712409425153, 7, 2, 0, 1, 9, 2, 8, 9, 3, 3]
["ID130", 1712409435176, 1, 6, 4, 9, 9, 5, 1, 8, 7, 5]
["ID112", 1712409441204, 6, 1, 3, 7, 6, 5, 0, 3, 2, 10]
["ID188", 1712409451231, 1, 4, 1, 10, 9, 10, 5, 2, 1, 8]
["ID192", 1712409458262, 0, 2, 1, 7, 4, 6, 4, 0, 6, 2]
["ID106", 1712409468286, 1, 8, 6, 3, 6, 5, 5, 0, 6, 2]
["ID129", 1712409473305, 5, 7, 1, 5, 8, 1, 9, 3, 8, 6]
["ID105", 1712409478327, 1, 8, 7, 9, 7, 8, 8, 5, 4, 10]
["ID103", 1712409488357, 0, 5, 1, 0, 3, 5, 5, 8, 5, 3]
["ID155", 1712409494384, 5, 0, 4, 8, 5, 6, 6, 3, 0, 9]
["ID110", 1712409503406, 2, 3, 1, 3, 4, 7, 10, 3, 3, 9]
["ID163", 1712409509430, 9, 5, 0, 2, 5, 10, 1, 8, 5, 9]
["ID119", 1712409516459, 4, 5, 1, 8, 2, 1, 9, 10, 6, 4]
["ID188", 1712409522487, 9, 10, 3, 5, 5, 7, 4, 3, 7, 10]
["ID187", 1712409531516, 2, 4, 3, 0, 4, 3, 4, 2, 7, 6]
["ID131", 1712409536546, 7, 4, 2, 9, 6, 8, 7, 1, 0, 6]
["ID127", 1712409541571, 2, 2, 9, 5, 6, 4, 7, 6, 2, 9]
["ID152", 1712409550599, 9, 9, 3, 9, 5, 8, 2, 10, 4, 6]
["ID171", 1712409559622, 4, 5, 5, 4, 10, 6, 8, 6, 2, 1]
["ID110", 1712409564654, 10, 10, 3, 4, 2, 4, 3, 8, 1, 6]
["ID108", 1712409573675, 9, 7, 0, 7, 2, 3, 2, 3, 10, 10]
["ID137", 1712409578705, 10, 6, 9, 3, 10, 10, 5, 4, 5, 9]
["ID167", 1712409586736, 8, 1, 9, 9, 2, 9, 9, 8, 1, 7]
["ID142", 1712409595767, 5, 7, 8, 5, 1, 0, 1, 4, 0, 6]
["ID174", 1712409600800, 10, 4, 4, 7, 10, 8, 10, 7, 3, 4]
["ID137", 1712409606818, 2, 6, 7, 8, 8, 7, 3, 10, 0, 9]
["ID142", 1712409614848, 0, 3, 8, 3, 7, 1, 1, 0, 5, 8]
["ID126", 1712409624883, 2, 3, 2, 7, 6, 7, 9, 8, 7, 9]
["ID129", 1712409631903, 10, 6, 2, 1, 5, 1, 1, 7, 2, 4]
["ID109", 1712409636929, 7, 5, 10, 9, 9, 10, 5, 8, 0, 5]
["ID114", 1712409642960, 4, 6, 6, 2, 10, 5, 3, 3, 8, 9]
["ID157", 1712409649989, 10, 1, 7, 1, 2, 8, 7, 1, 7, 9]
["ID162", 1712409657016, 0, 9, 9, 5, 4, 2, 0, 2, 9, 8]
["ID145", 1712409663036, 10, 0, 0, 9, 10, 0, 5, 8, 5, 4]
["ID121", 1712409670068, 0, 7, 6, 5, 5, 3, 0, 2, 1, 8]
["ID100", 1712409678102, 9, 6, 6, 1, 2, 6, 3, 1, 3, 9]
["ID169", 1712409685131, 6, 1, 8, 10, 8, 6, 0, 10, 7, 2]
["ID170", 1712409690163, 8, 5, 6, 2, 9, 4, 4, 5, 5, 3]
["ID101", 1712409696191, 9, 3, 0, 2, 1, 9, 4, 10, 4, 5]
["ID105", 1712409702218, 9, 0, 7, 5, 0, 3, 7, 1, 4, 5]
["ID185", 1712409710240, 7, 10, 5, 4, 5, 2, 2, 6, 3, 4]
["ID122", 1712409719263, 5, 6, 7, 8, 1, 8, 0, 1, 6, 0]
["ID150", 1712409728299, 7, 6, 5, 3, 1, 3, 7, 3, 4, 4]
["ID151", 1712409734332, 10, 8, 8, 0, 3, 8, 5, 3, 2, 0]
["ID195", 1712409742357, 4, 9, 8, 6, 8, 0, 8, 4, 7, 1]
["ID179", 1712409747391, 3, 2, 0, 4, 4, 9, 8, 5, 4, 9]
["ID174", 1712409754419, 9, 2, 5, 10, 2, 0, 10, 0, 3, 9]
["ID161", 1712409763451, 5, 10, 4, 3, 6, 3, 1, 10, 8, 9]
["ID141", 1712409770475, 3, 8, 9, 5, 10, 3, 1, 7, 4, 7]
["ID124", 1712409778510, 4, 2, 3, 7, 7, 5, 7, 5, 10, 10]
["ID149", 1712409787537, 4, 2, 8, 8, 4, 9, 6, 6, 5, 8]
["ID181", 1712409796569, 9, 6, 2, 0, 4, 4, 3, 10, 10, 2]
["ID116", 1712409805595, 9, 4, 1, 6, 4, 3, 1, 10, 5, 2]
["ID142", 1712409815616, 0, 0, 4, 10, 0, 9, 4, 10, 10, 8]
["ID198", 1712409824650, 9, 0, 4, 5, 0, 9, 7, 2, 0, 2]
["ID100", 1712409831678, 10, 6, 9, 7, 2, 10, 2, 9, 10, 7]
["ID133", 1712409841706, 2, 3, 10, 2, 8, 9, 1, 1, 5, 6]
["ID163", 1712409851742, 3, 5, 4, 5, 9, 1, 4, 3, 10, 4]
["ID197", 1712409856776, 3, 6, 8, 7, 5, 4, 9, 5, 5, 4]
["ID106", 1712409863796, 3, 5, 9, 2, 5, 2, 0, 7, 9, 6]
["ID163", 1712409871820, 3, 3, 10, 6, 9, 6, 9, 2, 4, 2]
["ID125", 1712409877851, 0, 5, 8, 6, 4, 3, 5, 2, 8, 7]
["ID115", 1712409884886, 4, 10, 6, 8, 10, 9, 5, 2, 9, 4]
["ID187", 1712409893912, 7, 0, 2, 6, 4, 9, 6, 0, 2, 4]
["ID116", 1712409900945, 0, 9, 3, 1, 6, 0, 3, 8, 10, 2]
["ID165", 1712409907964, 5, 10, 7, 6, 7, 2, 1, 7, 0, 2]
["ID113", 1712409913996, 8, 0, 5, 8, 9, 0, 1, 8, 2, 8]
["ID106", 1712409922020, 2, 0, 0, 7, 1, 10, 9, 5, 10, 4]
["ID167", 1712409929049, 8, 5, 7, 5, 10, 10, 7, 2, 3, 8]
["ID120", 1712409937075, 3, 7, 0, 3, 0, 7, 7, 7, 0, 1]
["ID150", 1712409945103, 3, 7, 10, 0, 8, 10, 10, 7, 3, 9]
["ID135", 1712409954124, 3, 0, 4, 8, 8, 5, 4, 7, 0, 0]
["ID102", 1712409963156, 9, 6, 0, 0, 3, 1, 2, 4, 2, 1]
["ID114", 1712409969187, 4, 4, 6, 0, 7, 8, 2, 5, 6, 0]
["ID107", 1712409974213, 8, 8, 5, 0, 1, 6, 4, 7, 7, 9]
["ID122", 1712409979232, 5, 7, 10, 8, 5, 7, 6, 10, 6, 6]
["ID157", 1712409985255, 10, 3, 3, 8, 3, 9, 3, 9, 4, 9]
["ID132", 1712409991282, 4, 8, 9, 6, 4, 9, 9, 10, 0, 4]
["ID162", 1712410001316, 5, 5, 10, 1, 0, 2, 4, 3, 0, 6]
["ID112", 1712410011347, 0, 4, 4, 9, 3, 0, 0, 3, 4, 8]
["ID125", 1712410021372, 10, 3, 6, 3, 0, 5, 7, 4, 6, 9]
["ID160", 1712410026395, 10, 5, 1, 9, 10, 6, 10, 0, 3, 10]
["ID155", 1712410034430, 7, 0, 7, 2, 0, 10, 3, 3, 10, 2]
["ID169", 1712410040452, 5, 7, 9, 10, 0, 4, 7, 6, 10, 8]
["ID120", 1712410047473, 0, 4, 5, 9, 7, 3, 4, 4, 10, 8]
["ID183", 1712410053493, 8, 8, 8, 0, 10, 0, 4, 3, 9, 5]
["ID151", 1712410062528, 6, 2, 9, 6, 10, 7, 4, 6, 1, 9]
["ID117", 1712410071552, 6, 3, 10, 10, 6, 8, 8, 8, 8, 2]
["ID115", 1712410081573, 8, 0, 9, 0, 10, 4, 4, 9, 6, 1]
["ID191", 1712410089592, 0, 1, 1, 10, 8, 5, 1, 5, 0, 2]
["ID174", 1712410094622, 1, 3, 8, 4, 7, 2, 3, 1, 1, 3]
["ID182", 1712410102645, 6, 9, 8, 1, 2, 7, 2, 9, 1, 3]
["ID136", 1712410109673, 9, 9, 7, 7, 7, 2, 0, 2, 1, 1]
["ID156", 1712410118701, 8, 2, 0, 8, 0, 10, 0, 6, 6, 4]
["ID181", 1712410124731, 3, 4, 4, 7, 8, 6, 5, 7, 9, 7]
["ID199", 1712410129755, 6, 4, 0, 5, 7, 7, 9, 6, 0, 1]
["ID106", 1712410135785, 0, 7, 4, 5, 10, 3, 1, 9, 1, 5]
["ID177", 1712410143815, 1, 0, 8, 8, 5, 5, 9, 0, 0, 5]
["ID197", 1712410150841, 10, 4, 7, 10, 10, 8, 4, 5, 10, 4]
["ID157", 1712410156861, 0, 2, 7, 1, 8, 4, 8, 7, 0, 4]
["ID184", 1712410164882, 3, 6, 0, 1, 0, 10, 1, 7, 6, 7]
["ID105", 1712410170910, 3, 7, 6, 5, 10, 4, 10, 2, 2, 0]
["ID185", 1712410175942, 0, 10, 7, 2, 9, 3, 9, 3, 0, 7]
["ID181", 1712410180974, 7, 1, 5, 6, 0, 7, 5, 2, 7, 5]
["ID134", 1712410190002, 8, 9, 8, 10, 10, 10, 3, 4, 9, 9]
["ID105", 1712410200027, 10, 2, 10, 2, 2, 9, 10, 1, 6, 9]
["ID151", 1712410205056, 5, 10, 6, 3, 4, 6, 5, 9, 8, 8]
["ID125", 1712410211086, 7, 0, 5, 10, 2, 2, 2, 1, 7, 6]
["ID151", 1712410217110, 5, 2, 7, 6, 10, 6, 3, 2, 2, 7]
["ID139", 1712410226134, 7, 2, 0, 1, 3, 8, 7, 10, 9, 3]
["ID178", 1712410232167, 4, 5, 7, 8, 9, 5, 10, 2, 3, 9]
["ID141", 1712410238189, 9, 7, 5, 0, 7, 6, 9, 9, 5, 10]
["ID131", 1712410243213, 8, 2, 3, 6, 4, 0, 4, 0, 9, 10]
["ID194", 1712410249238, 8, 10, 8, 3, 0, 1, 9, 6, 6, 10]
["ID107", 1712410259270, 5, 5, 9, 6, 6, 9, 9, 3, 10, 2]
["ID185", 1712410265294, 5, 6, 0, 2, 2, 7, 4, 5, 7, 3]
["ID106", 1712410272318, 0, 10, 1, 8, 1, 3, 5, 10, 10, 2]
["ID187", 1712410277348, 0, 2, 3, 6, 9, 4, 7, 3, 9, 4]
["ID171", 1712410284367, 9, 8, 3, 0, 3, 5, 5, 5, 0, 5]
["ID192", 1712410289399, 1, 5, 10, 10, 4, 7, 7, 0, 9, 5]
["ID116", 1712410294429, 6, 9, 4, 10, 4, 4, 5, 10, 5, 4]
["ID105", 1712410304454, 4, 6, 10, 4, 6, 6, 9, 4, 4, 2]
["ID170", 1712410312487, 5, 8, 8, 3, 3, 3, 9, 7, 6, 4]
["ID165", 1712410322516, 5, 0, 1, 10, 1, 2, 7, 6, 10, 10]
["ID155", 1712410330546, 3, 6, 0, 3, 1, 4, 3, 4, 8, 9]
["ID104", 1712410336570, 10, 6, 6, 6, 8, 4, 10, 9, 9, 5]
["ID106", 1712410346590, 7, 8, 3, 8, 9, 9, 0, 9, 9, 0]
["ID177", 1712410354618, 2, 2, 0, 8, 9, 5, 3, 7, 6, 0]
["ID120", 1712410360649, 0, 9, 0, 7, 7, 8, 4, 7, 6, 1]
["ID164", 1712410365678, 6, 3, 2, 6, 0, 8, 1, 6, 5, 0]
["ID145", 1712410372703, 1, 5, 6, 10, 6, 6, 1, 3, 8, 1]
["ID154", 1712410378736, 6, 8, 0, 7, 5, 3, 1, 2, 5, 1]
["ID119", 1712410387764, 1, 8, 2, 8, 1, 0, 7, 6, 4, 1]
["ID111", 1712410392795, 3, 1, 10, 0, 7, 9, 8, 6, 8, 6]
["ID183", 1712410400818, 7, 3, 8, 6, 9, 8, 7, 0, 10, 4]
["ID170", 1712410405842, 6, 0, 6, 8, 10, 3, 5, 7, 8, 3]
["ID169", 1712410412870, 6, 1, 2, 4, 7, 9, 9, 7, 6, 3]
["ID116", 1712410418893, 9, 7, 7, 5, 0, 3, 10, 6, 5, 1]
["ID156", 1712410426918, 2, 0, 2, 1, 10, 6, 0, 3, 3, 6]
["ID101", 1712410431939, 4, 5, 3, 7, 5, 3, 10, 1, 6, 1]
["ID118", 1712410438957, 1, 2, 8, 3, 1, 1, 5, 5, 9, 0]
["ID125", 1712410445976, 2, 3, 8, 8, 5, 4, 5, 5, 1, 2]
["ID108", 1712410451997, 5, 6, 0, 2, 6, 3, 7, 9, 6, 9]
["ID121", 1712410458021, 10, 8, 8, 0, 4, 1, 0, 3, 7, 2]
["ID129", 1712410463043, 8, 8, 0, 4, 9, 6, 7, 5, 0, 6]
["ID119", 1712410473067, 0, 2, 0, 8, 10, 4, 10, 4, 2, 8]
["ID199", 1712410478099, 5, 5, 1, 4, 0, 3, 4, 3, 10, 6]
["ID100", 1712410487121, 5, 10, 6, 2, 10, 8, 6, 10, 0, 4]
["ID182", 1712410494145, 2, 10, 6, 8, 3, 2, 1, 6, 3, 0]
["ID181", 1712410500170, 4, 4, 7, 10, 8, 4, 8, 5, 9, 2]
["ID109", 1712410509196, 5, 8, 3, 4, 6, 0, 4, 1, 2, 8]
["ID140", 1712410518219, 8, 2, 2, 9, 7, 9, 5, 1, 1, 2]
["ID141", 1712410523249, 1, 0, 0, 7, 8, 0, 5, 5, 7, 0]
["ID164", 1712410528281, 4, 0, 7, 0, 10, 3, 5, 2, 0, 3]
["ID189", 1712410535312, 4, 1, 2, 1, 6, 0, 10, 6, 2, 3]
["ID198", 1712410545339, 0, 8, 4, 3, 10, 1, 5, 0, 8, 4]
["ID186", 1712410554370, 4, 0, 1, 2, 6, 9, 10, 5, 4, 8]
["ID159", 1712568951137, 0, 10, 1, 1, 8, 7, 3, 10, 0, 3]
["ID181", 1712568957163, 9, 3, 3, 3, 5, 4, 7, 9, 4, 8]
["ID147", 1712568963189, 5, 9, 4, 0, 5, 2, 3, 3, 8, 8]
["ID185", 1712568973220, 9, 10, 8, 2, 5, 0, 10, 0, 6, 1]
["ID125", 1712569573961, 3, 0, 2, 1, 10, 1, 3, 3, 7, 3]
["ID167", 1712569583987, 5, 8, 10, 3, 9, 9, 10, 0, 10, 4]
["ID190", 1712569589007, 10, 2, 7, 10, 2, 3, 0, 2, 0, 8]
["ID180", 1712569595033, 1, 7, 0, 4, 1, 3, 0, 9, 2, 2]
["ID104", 1712569601063, 5, 9, 8, 8, 2, 2, 5, 7, 7, 0]
["ID129", 1712569608084, 4, 1, 5, 3, 6, 2, 7, 0, 6, 0]
["ID167", 1712569617115, 8, 4, 1, 3, 1, 0, 0, 3, 0, 6]
["ID196", 1712569626137, 3, 6, 5, 9, 9, 8, 2, 4, 3, 7]
["ID149", 1712569635155, 10, 7, 9, 4, 6, 1, 0, 5, 5, 5]
["ID158", 1712569643184, 9, 10, 2, 9, 10, 2, 4, 6, 6, 4]
["ID139", 1712569653207, 3, 9, 8, 7, 2, 3, 5, 3, 10, 7]
["ID146", 1712569661229, 5, 1, 4, 6, 0, 10, 9, 1, 1, 0]
["ID108", 1712569668255, 5, 3, 10, 4, 6, 9, 0, 3, 7, 5]
["ID175", 1712569673283, 10, 3, 10, 1, 1, 5, 0, 4, 1, 0]
["ID105", 1712569678316, 7, 6, 7, 5, 9, 0, 3, 9, 10, 7]
["ID179", 1712569688339, 6, 10, 1, 1, 2, 1, 9, 6, 7, 1]
["ID114", 1712569696370, 4, 0, 4, 5, 0, 0, 5, 6, 0, 9]
["ID162", 1712569706389, 10, 10, 4, 5, 3, 0, 7, 3, 8, 9]
["ID182", 1712569711420, 9, 2, 0, 6, 2, 3, 0, 6, 1, 9]
["ID149", 1712569716441, 5, 0, 4, 4, 9, 10, 6, 5, 10, 7]
["ID196", 1712569723465, 1, 1, 2, 10, 6, 6, 8, 5, 2, 6]
["ID159", 1712569733492, 4, 6, 6, 1, 0, 5, 4, 3, 1, 0]
["ID152", 1712569742513, 9, 5, 10, 4, 9, 6, 4, 7, 1, 2]
["ID132", 1712569748542, 6, 5, 1, 1, 6, 5, 2, 8, 1, 8]
["ID155", 1712569757572, 9, 0, 6, 7, 9, 6, 3, 2, 8, 2]
["ID184", 1712569762599, 0, 4, 5, 1, 4, 4, 3, 4, 10, 10]
["ID163", 1712569767628, 8, 2, 5, 7, 1, 8, 7, 4, 4, 5]
["ID170", 1712569777644, 10, 10, 2, 9, 3, 6, 2, 1, 2, 6]
